Date,res_id,meal_id,Price ($),discount
2018-09-04T21:27:52Z,101,14172,24.775,0
2018-09-04T21:27:52Z,102,14849,24.3,0
2018-09-04T21:27:52Z,103,15076,25.7,0
2018-09-04T21:27:52Z,104,15581,37.275,0
2018-09-04T21:27:52Z,105,16381,44.4,0
2018-09-04T21:27:52Z,106,16796,33,0
2018-09-04T21:27:52Z,107,17771,34.775,0
2018-09-04T21:27:52Z,108,17861,34.95,0
2018-09-04T21:27:52Z,109,18036,35.7,0
2018-09-04T21:27:52Z,110,18291,32.3,0
2018-09-04T21:27:52Z,111,18511,27.975,0
2018-09-04T21:27:52Z,112,19539,27.11,0
2018-09-04T21:27:52Z,113,19583,25.885,0
2018-09-04T21:27:52Z,114,20697,22.85,0
2018-09-04T21:27:52Z,115,20717,21.225,0
2018-09-04T21:27:52Z,116,21008,21.2,0
2018-09-04T21:27:52Z,117,22243,20.875,0
2018-09-04T21:27:52Z,118,22619,20.7,0
2018-09-04T21:27:52Z,119,22930,17.035,0
2018-09-04T21:27:52Z,120,22956,17.14,0
2018-09-04T21:27:52Z,121,23417,17.2,0
2018-09-04T21:27:52Z,122,24649,17.14,0
2018-09-04T21:27:52Z,123,24651,17.14,0
2018-09-04T21:27:52Z,124,25234,16.06,0
2018-09-04T21:27:52Z,125,25971,14.825,0
2018-09-04T21:27:52Z,126,26125,14.6,0
2018-09-04T21:27:52Z,127,26184,14.5,0
2018-09-04T21:27:52Z,128,26787,14.325,0
2018-09-04T21:27:52Z,129,26830,14.3,0
2018-09-04T21:27:52Z,130,28739,13.9,0
2018-09-04T21:27:52Z,131,29667,13.9,0
2018-09-04T21:27:52Z,132,30275,15.2,0
2018-09-04T21:27:52Z,133,30518,17.2,0
2018-09-04T21:27:52Z,134,30979,17.2,0
2018-09-04T21:27:52Z,135,31215,17.2,0
2018-09-04T21:27:52Z,136,31267,18.6,0
2018-09-04T21:27:52Z,137,32240,18.6,0
2018-09-04T21:27:52Z,138,33284,18.6,0
2018-09-04T21:27:52Z,139,33761,18.6,0
2018-09-04T21:27:52Z,140,34783,19.65,0
2018-09-04T21:27:52Z,141,36459,24,0
2018-09-04T21:27:52Z,142,36464,22.325,0
2018-09-04T21:27:52Z,143,37035,23,0
2018-09-04T21:27:52Z,144,45277,23,0
2018-09-04T21:27:52Z,145,46639,21.25,0
2018-09-04T21:27:52Z,146,49216,21,0
2018-09-04T21:27:52Z,147,49399,21.75,0
2018-09-04T21:27:52Z,148,51951,22,0
2018-09-04T21:27:52Z,149,51977,22.075,0
2018-09-04T21:27:52Z,150,52051,22,0
2018-09-04T21:27:52Z,151,52079,21,0
2018-09-04T21:27:52Z,152,52419,18.5,0
2018-09-04T21:27:52Z,153,56035,18.5,0
2018-09-04T21:27:52Z,154,56511,18.2833,0
2018-09-04T21:27:52Z,155,58181,17,0
2018-09-04T21:27:52Z,156,58374,17,0
2018-09-04T21:27:52Z,157,8583,17.3333,0
2018-09-04T21:27:52Z,158,10050,19.05,0
2018-09-04T21:27:52Z,159,11078,20.7,0
2018-09-04T21:27:52Z,160,16628,20.7,0
2018-09-04T21:27:52Z,161,18291,21.4,0
2018-09-04T21:27:52Z,162,18854,21.4,0
2018-09-04T21:27:52Z,163,26047,21.55,0
2018-09-04T21:27:52Z,164,26170,22,0
2018-09-04T21:27:52Z,165,26747,23,0
2018-09-04T21:27:52Z,166,27564,19,0
2018-09-04T21:27:52Z,167,27921,19,0
2018-09-04T21:27:52Z,168,28939,19.25,0
2018-09-04T21:27:52Z,169,31062,20,0
2018-09-04T21:27:52Z,170,31176,20,0
2018-09-04T21:27:52Z,171,33013,20,0
2018-09-04T21:27:52Z,172,33608,20.75,0
2018-09-04T21:27:52Z,173,34307,21.9375,0
2018-09-04T21:27:52Z,174,34991,22,0
2018-09-04T21:27:52Z,175,52350,24.3,0
2018-09-04T21:27:52Z,176,5132,25.5,0
2018-09-04T21:27:52Z,177,8156,25,0
2018-09-04T21:27:52Z,178,14619,23,0
2018-09-04T21:27:52Z,179,14826,21.5,0
2018-09-04T21:27:52Z,180,15125,21,0
2018-09-04T21:27:52Z,181,16183,21.875,0
2018-09-04T21:27:52Z,182,20273,25,0
2018-09-04T21:27:52Z,183,21215,25,0
2018-09-04T21:27:52Z,184,23978,25,0
2018-09-04T21:27:52Z,185,24344,25,0
2018-09-04T21:27:52Z,186,26036,25,0
2018-09-04T21:27:52Z,187,29920,25,0
2018-09-04T21:27:52Z,188,30926,24.75,0
2018-09-04T21:27:52Z,189,33194,23,0
2018-09-04T21:27:52Z,190,33647,23,0
2018-09-04T21:27:52Z,191,47133,23,0
2018-09-04T21:27:52Z,192,47833,23.8,0
2018-09-04T21:27:52Z,193,48629,24,0
2018-09-04T21:27:52Z,194,49578,25,0
2018-09-04T21:27:52Z,195,52722,25.75,0
2018-09-04T21:27:52Z,196,52941,26.75,0
2018-09-04T21:27:52Z,197,9649,27,0
2018-09-04T21:27:52Z,198,10367,26,0
2018-09-04T21:27:52Z,199,29262,26,0
2018-09-04T21:27:52Z,200,30758,25.25,0
2018-09-04T21:27:52Z,201,32171,25,0
2018-09-04T21:27:52Z,202,5226,25.75,0
2018-09-04T21:27:52Z,203,9229,25,0
2018-09-04T21:27:52Z,204,16693,24.5,0
2018-09-04T21:27:52Z,205,17047,24.25,0
2018-09-04T21:27:52Z,206,21294,24.25,0
2018-09-04T21:27:52Z,207,29650,25.25,0
2018-09-04T21:27:52Z,208,33960,25,0
2018-09-04T21:27:52Z,209,45983,25,0
2018-09-04T21:27:52Z,210,46690,25,0
2018-09-04T21:27:52Z,211,50749,25,0
2018-09-04T21:27:52Z,212,51974,25,0
2018-09-04T21:27:52Z,213,56015,24.5,0
2018-09-04T21:27:52Z,214,4967,24,0
2018-09-04T21:27:52Z,215,13102,24,0
2018-09-04T21:27:52Z,216,15363,25.25,0
2018-09-04T21:27:52Z,217,19310,26,0
2018-09-04T21:27:52Z,218,21657,41.75,0
2018-09-04T21:27:52Z,219,22755,40.5,0
2018-09-04T21:27:52Z,220,22939,40,0
2018-09-04T21:27:52Z,221,26605,39,0
2018-09-04T21:27:52Z,222,30680,35.5,0
2018-09-04T21:27:52Z,223,32465,36.5,0
2018-09-04T21:27:52Z,224,33033,36.5,0
2018-09-04T21:27:52Z,225,33105,38.625,0
2018-09-04T21:27:52Z,226,34896,44.5,0
2018-09-04T21:27:52Z,227,36049,45.5,0
2018-09-04T21:27:52Z,228,45830,45,0
2018-09-04T21:27:52Z,229,46092,58.25,0
2018-09-04T21:27:52Z,230,47121,54.05,0
2018-09-04T21:27:52Z,231,58608,55.15,0
2018-09-04T21:27:52Z,232,6958,58.25,0
2018-09-04T21:27:52Z,233,5274,64,0
2018-09-04T21:27:52Z,234,5417,67.75,0
2018-09-04T21:27:52Z,235,5985,64,0
2018-09-04T21:27:52Z,236,15928,64,0
2018-09-04T21:27:52Z,237,16207,68.5,0
2018-09-04T21:27:52Z,238,20294,57.25,0
2018-09-04T21:27:52Z,239,21789,53.5,0
2018-09-04T21:27:52Z,240,29230,54,0
2018-09-04T21:27:52Z,241,29378,54,0
2018-09-04T21:27:52Z,242,32991,53.5,0
2018-09-04T21:27:52Z,243,33997,53.5,0
2018-09-04T21:27:52Z,244,34479,53.5,0
2018-09-04T21:27:52Z,245,36099,53.5,0
2018-09-04T21:27:52Z,246,50409,48.175,0
2018-09-04T21:27:52Z,247,19233,46.4,0
2018-09-04T21:27:52Z,248,23126,42.8,0
2018-09-04T21:27:52Z,249,28979,41.9,0
2018-09-04T21:27:52Z,250,47720,41.4,0
2018-09-04T21:27:52Z,251,49023,41.4,0
2018-09-04T21:27:52Z,252,56558,41.05,0
2018-09-04T21:27:52Z,253,16594,41.4,0
2018-09-04T21:27:52Z,254,32321,41.85,0
2018-09-04T21:27:52Z,255,48980,42,0
2018-09-04T21:27:52Z,256,7700,43.15,0
2018-09-04T21:27:52Z,257,22858,44.3,0
2018-09-04T21:27:52Z,258,23846,44.3,0
2018-09-04T21:27:52Z,259,28883,44.3,0
2018-09-04T21:27:52Z,260,29883,44.3,0
2018-09-04T21:27:52Z,261,8587,44.3,0
2018-09-04T21:27:52Z,262,8901,44.3,0
2018-09-04T21:27:52Z,263,9281,44.3,0
2018-09-04T21:27:52Z,264,9535,44.1,0
2018-09-04T21:27:52Z,265,9779,47.45,0
2018-09-04T21:27:52Z,266,10061,48.825,0
2018-09-04T21:27:52Z,267,12212,49,0
2018-09-04T21:27:52Z,268,12754,49,0
2018-09-04T21:27:51Z,269,13609,49,0
2018-09-04T21:27:51Z,270,14226,49,0
2018-09-04T21:27:51Z,271,14426,49,0
2018-09-04T21:27:51Z,272,15255,49,0
2018-09-04T21:27:51Z,273,15271,49,0
2018-09-04T21:27:51Z,274,15405,49,0
2018-09-04T21:27:51Z,275,15996,46,0
2018-09-04T21:27:51Z,276,17579,45,0
2018-09-04T21:27:51Z,277,18276,46.75,0
2018-09-04T21:27:51Z,278,20622,52,0
2018-09-04T21:27:51Z,279,21323,52,0
2018-09-04T21:27:51Z,280,21832,52.375,0
2018-09-04T21:27:51Z,281,24547,53.5,0
2018-09-04T21:27:51Z,282,25872,53.85,0
2018-09-04T21:27:51Z,283,26938,54.2,0
2018-09-04T21:27:51Z,284,28315,54.2,0
2018-09-04T21:27:51Z,285,28490,54.2,0
2018-09-04T21:27:51Z,286,29841,54.2,0
2018-09-04T21:27:51Z,287,31063,54.2,0
2018-09-04T21:27:51Z,288,31620,54.2,0
2018-09-04T21:27:51Z,289,32285,50.25,0
2018-09-04T21:27:51Z,290,32331,50,0
2018-09-04T21:27:51Z,291,32504,49,0
2018-09-04T21:27:51Z,292,32621,49,0
2018-09-04T21:27:51Z,293,33840,50.75,0
2018-09-04T21:27:51Z,294,34047,53,0
2018-09-04T21:27:51Z,295,34404,51.5,0
2018-09-04T21:27:51Z,296,36487,50,0
2018-09-04T21:27:51Z,297,36588,50,0
2018-09-04T21:27:51Z,298,37100,50,0
2018-09-04T21:27:51Z,299,45263,50,0
2018-09-04T21:27:51Z,300,45502,50.75,0
2018-09-04T21:27:51Z,301,47113,50,0
2018-09-04T21:27:51Z,302,52453,48.5,0
2018-09-04T21:27:51Z,303,53853,47,0
2018-09-04T21:27:51Z,304,57956,47,0
2018-09-04T21:27:51Z,305,58492,47.25,0
2018-09-04T21:27:51Z,306,59133,49,0
2018-09-04T21:27:51Z,307,10065,50,0
2018-09-04T21:27:51Z,308,31317,50,0
2018-09-04T21:27:51Z,309,32575,49,0
2018-09-04T21:27:51Z,310,36794,48,0
2018-09-04T21:27:51Z,311,50457,48,0
2018-09-04T21:27:51Z,312,53893,48,0
2018-09-04T21:27:51Z,313,56795,46,0
2018-09-04T21:27:51Z,314,59517,46,0
2018-09-04T21:27:51Z,315,13838,46,0
2018-09-04T21:27:51Z,316,20897,47.25,0
2018-09-04T21:27:51Z,317,23213,46,0
2018-09-04T21:27:51Z,318,24359,45,0
2018-09-04T21:27:51Z,319,26214,46.5,0
2018-09-04T21:27:51Z,320,31371,47,0
2018-09-04T21:27:51Z,321,32224,47,0
2018-09-04T21:27:51Z,322,32618,46.5,0
2018-09-04T21:27:51Z,323,33940,40.5,0
2018-09-04T21:27:51Z,324,34727,43,0
2018-09-04T21:27:51Z,325,45986,45,0
2018-09-04T21:27:51Z,326,46154,43.5,0
2018-09-04T21:27:51Z,327,46201,45,0
2018-09-04T21:27:51Z,328,46305,49.5,0
2018-09-04T21:27:51Z,329,56177,48,0
2018-09-04T21:27:51Z,330,6423,48.5,0
2018-09-04T21:27:51Z,331,14360,48,0
2018-09-04T21:27:51Z,332,23246,48.75,0
2018-09-04T21:27:51Z,333,31738,51,0
2018-09-04T21:27:51Z,334,7489,52,0
2018-09-04T21:27:51Z,335,9561,53.75,0
2018-09-04T21:27:51Z,336,10111,59,0
2018-09-04T21:27:51Z,337,15919,700,0
2018-09-04T21:27:51Z,338,7347,1000,0
2018-09-04T21:27:51Z,339,7404,1000,0
2018-09-04T21:27:51Z,340,7772,1000,0
2018-09-04T21:27:51Z,341,11873,1000,0
2018-09-04T21:27:51Z,342,22619,1000,0
2018-09-04T21:27:51Z,343,27133,925,0
2018-09-04T21:27:51Z,344,27904,700,0
2018-09-04T21:27:51Z,345,28900,700,0
2018-09-04T21:27:51Z,346,30402,800,0
2018-09-04T21:27:51Z,347,34047,800,0
2018-09-04T21:27:51Z,348,45768,800,0
2018-09-04T21:27:51Z,349,46274,800,0
2018-09-04T21:27:51Z,350,8292,800,0
2018-09-04T21:27:51Z,351,11764,800,0
2018-09-04T21:27:51Z,352,13174,700,0
2018-09-04T21:27:51Z,353,15637,600,0
2018-09-04T21:27:51Z,354,15770,600,0
2018-09-04T21:27:51Z,355,20805,600,0
2018-09-04T21:27:51Z,356,21819,600,0
2018-09-04T21:27:51Z,357,22186,600,0
2018-09-04T21:27:51Z,358,22280,600,0
2018-09-04T21:27:51Z,359,23007,700,0
2018-09-04T21:27:51Z,360,23901,750,0
2018-09-04T21:27:51Z,361,26059,700,0
2018-09-04T21:27:51Z,362,26878,700,0
2018-09-04T21:27:51Z,363,28744,700,0
2018-09-04T21:27:51Z,364,29474,700,0
2018-09-04T21:27:51Z,365,31513,650,0
2018-09-04T21:27:51Z,366,36487,575,0
2018-09-04T21:27:51Z,367,57334,500,0
2018-09-04T21:27:51Z,368,58737,600,0
2018-09-04T21:27:51Z,369,59330,600,0
2018-09-04T21:27:51Z,370,4534,750,0
2018-09-04T21:27:51Z,371,5577,850,0
2018-09-04T21:27:51Z,372,9664,975,0
2018-09-04T21:27:51Z,373,10209,1000,0
2018-09-04T21:27:51Z,374,14506,1625000,0
2018-09-04T21:27:51Z,375,15796,1476000,0
2018-09-04T21:27:50Z,376,17081,1800000,0
2018-09-04T21:27:50Z,377,20415,1700000,0
2018-09-04T21:27:50Z,378,24603,1300000,0
2018-09-04T21:27:50Z,379,24862,1275000,0
2018-09-04T21:27:50Z,380,29708,1240000,0
2018-09-04T21:27:50Z,381,31120,1175000,0
2018-09-04T21:27:50Z,382,32641,1880000,0
2018-09-04T21:27:50Z,383,34444,2400000,0
2018-09-04T21:27:50Z,384,50929,2950000,0
2018-09-04T21:27:50Z,385,52223,3250000,0
2018-09-04T21:27:50Z,386,58350,3300000,0
2018-09-04T21:27:50Z,387,12017,3050000,0
2018-09-04T21:27:50Z,388,13160,3000000,0
2018-09-04T21:27:50Z,389,13685,2420000,0
2018-09-04T21:27:50Z,390,14306,2500000,0
2018-09-04T21:27:50Z,391,16415,2500000,0
2018-09-04T21:27:50Z,392,20821,1925000,0
2018-09-04T21:27:50Z,393,21300,1650000,0
2018-09-04T21:27:50Z,394,29733,1500000,0
2018-09-04T21:27:49Z,395,31317,1750000,0
2018-09-04T21:27:49Z,396,31963,2500000,0
2018-09-04T21:27:49Z,397,33136,2500000,0
2018-09-04T21:27:49Z,398,33822,2500000,0
2018-09-04T21:27:48Z,399,48861,2500000,0
2018-09-04T21:27:48Z,400,5372,2875000,0
2018-09-04T21:27:48Z,401,5798,3000000,0
2018-09-04T21:27:48Z,402,8613,3300000,0
2018-09-04T21:27:48Z,403,9063,3500000,0
2018-09-04T21:27:48Z,404,11564,5833333,0
2018-09-04T21:27:48Z,405,13174,5500000,0
2018-09-04T21:27:48Z,406,16422,50000,0
2018-09-04T21:27:48Z,407,17503,49000,0
2018-09-04T21:27:48Z,408,17848,44625,0
2018-09-04T21:27:48Z,409,18118,59800,0
2018-09-04T21:27:48Z,410,21338,62500,0
2018-09-04T21:27:48Z,411,21813,53000,0
2018-09-04T21:27:48Z,412,24260,59583.25,0
2018-09-04T21:27:48Z,413,26735,85657.75,0
2018-09-04T21:27:48Z,414,28047,147263,0
2018-09-04T21:27:48Z,415,29502,109027.25,0
2018-09-04T21:27:48Z,416,29941,93500,0
2018-09-04T21:27:48Z,417,30130,79500,0
2018-09-04T21:27:48Z,418,31095,97500,0
2018-09-04T21:27:48Z,419,32869,77500,0
2018-09-04T21:27:48Z,420,32969,81565.4,0
2018-09-04T21:27:48Z,421,33997,57125,0
2018-09-04T21:27:48Z,422,34764,56907.75,0
2018-09-04T21:27:48Z,423,36486,59000,0
2018-09-04T21:27:48Z,424,45271,57439.75,0
2018-09-04T21:27:48Z,425,46016,56375,0
2018-09-04T21:27:48Z,426,46208,54375,0
2018-09-04T21:27:48Z,427,46632,46250,0
2018-09-04T21:27:48Z,428,50827,31500,0
2018-09-04T21:27:48Z,429,58350,28684,0
2018-09-04T21:27:48Z,430,10123,22105,0
2018-09-04T21:27:48Z,431,14989,25375,0
2018-09-04T21:27:48Z,432,27466,20250,0
2018-09-04T21:27:48Z,433,30916,19550,0
2018-09-04T21:27:48Z,434,8220,22438,0
2018-09-04T21:27:48Z,435,22160,25000,0
2018-09-04T21:27:48Z,436,24547,27129,0
2018-09-04T21:27:48Z,437,35607,29229,0
2018-09-04T21:27:48Z,438,55859,43333,0
2018-09-04T21:27:48Z,439,9281,34066,0
2018-09-04T21:27:48Z,440,11995,18,0
2018-09-04T21:27:48Z,441,15645,17,0
2018-09-04T21:27:48Z,442,17279,20,0
2018-09-04T21:27:48Z,443,17442,20,0
2018-09-04T21:27:48Z,444,22160,16,0
2018-09-04T21:27:48Z,445,22391,16,0
2018-09-04T21:27:48Z,446,29370,16,0
2018-09-04T21:27:48Z,447,31648,15.25,0
2018-09-04T21:27:48Z,448,33420,15.5,0
2018-09-04T21:27:48Z,449,50648,16,0
2018-09-04T21:27:48Z,450,5025,18,0
2018-09-04T21:27:48Z,451,5413,18.5,0
2018-09-04T21:27:48Z,452,9535,17.75,0
2018-09-04T21:27:48Z,453,10560,17.5,0
2018-09-04T21:27:48Z,454,15220,17.25,0
2018-09-04T21:27:48Z,455,17633,18.125,0
2018-09-04T21:27:48Z,456,19927,17.6563,0
2018-09-04T21:27:48Z,457,20756,22,0
2018-09-04T21:27:48Z,458,23082,22.5,0
2018-09-04T21:27:48Z,459,23270,28,0
2018-09-04T21:27:48Z,460,25086,22.5391,0
2018-09-04T21:27:48Z,461,27309,27,0
2018-09-04T21:27:48Z,462,30354,27,0
2018-09-04T21:27:48Z,463,31444,27,0
2018-09-04T21:27:48Z,464,31968,53.25,0
2018-09-04T21:27:48Z,465,33234,63.25,0
2018-09-04T21:27:48Z,466,36571,63,0
2018-09-04T21:27:48Z,467,45527,64,0
2018-09-04T21:27:48Z,468,49011,65,0
2018-09-04T21:27:48Z,469,54303,64,0
2018-09-04T21:27:48Z,470,58350,61,0
2018-09-04T21:27:48Z,471,16827,53.25,0
2018-09-04T21:27:48Z,472,26395,47.75,0
2018-09-04T21:27:48Z,473,5413,47.5,0
2018-09-04T21:27:48Z,474,10856,47,0
2018-09-04T21:27:48Z,475,15335,47.5,0
2018-09-04T21:27:48Z,476,30836,47,0
2018-09-04T21:27:48Z,477,34348,45.25,0
2018-09-04T21:27:48Z,478,37270,46.25,0
2018-09-04T21:27:48Z,479,45527,46,0
2018-09-04T21:27:48Z,480,45539,50,0
2018-09-04T21:27:48Z,481,48988,47.75,0
2018-09-04T21:27:48Z,482,51832,47.5,0
2018-09-04T21:27:48Z,483,59140,45,0
2018-09-04T21:27:48Z,484,59180,40.5,0
2018-09-04T21:27:48Z,485,17829,37,0
2018-09-04T21:27:48Z,486,22397,36,0
2018-09-04T21:27:48Z,487,49077,36,0
2018-09-04T21:27:48Z,488,13184,36.5,0
2018-09-04T21:27:48Z,489,32347,38.25,0
2018-09-04T21:27:48Z,490,5142,38,0
2018-09-04T21:27:48Z,491,8544,39.75,0
2018-09-04T21:27:48Z,492,9236,43,0
2018-09-04T21:27:48Z,493,9649,51.25,0
2018-09-04T21:27:48Z,494,14292,49,0
2018-09-04T21:27:48Z,495,23548,46.5,0
2018-09-04T21:27:48Z,496,30771,45,0
2018-09-04T21:27:48Z,497,36568,44,0
2018-09-04T21:27:48Z,498,46576,44,0
2018-09-04T21:27:48Z,499,52543,44,0
2018-09-04T21:27:48Z,500,53521,44,0
2018-09-04T21:27:48Z,501,56908,57.55,0
2018-09-04T21:27:48Z,502,22271,56.6,0
2018-09-04T21:27:48Z,503,27033,56.625,0
2018-09-04T21:27:48Z,504,48660,57,0
2018-09-04T21:27:48Z,505,4922,57.375,0
2018-09-04T21:27:48Z,506,7364,57.65,0
2018-09-04T21:27:48Z,507,17293,57.725,0
2018-09-04T21:27:48Z,508,18228,57.55,0
2018-09-04T21:27:48Z,509,19632,57.225,0
2018-09-04T21:27:48Z,510,19900,57.475,0
2018-09-04T21:27:48Z,511,21274,57.625,0
2018-09-04T21:27:48Z,512,21576,59.225,0
2018-09-04T21:27:48Z,513,21960,60.1,0
2018-09-04T21:27:48Z,514,24661,60.35,0
2018-09-04T21:27:48Z,515,34024,63.45,0
2018-09-04T21:27:48Z,516,53511,63.6,0
2018-09-04T21:27:48Z,517,9561,64.175,0
2018-09-04T21:27:48Z,518,10090,66.125,0
2018-09-04T21:27:48Z,519,12699,67.475,0
2018-09-04T21:27:48Z,520,12946,68.325,0
2018-09-04T21:27:48Z,521,21592,68.6125,0
2018-09-04T21:27:48Z,522,22330,68.275,0
2018-09-04T21:27:48Z,523,23049,68.175,0
2018-09-04T21:27:48Z,524,46274,68.375,0
2018-09-04T21:27:48Z,525,46752,68.65,0
2018-09-04T21:27:48Z,526,48626,68.35,0
2018-09-04T21:27:48Z,527,57837,66.85,0
2018-09-04T21:27:48Z,528,11917,67.4,0
2018-09-04T21:27:48Z,529,22778,65.65,0
2018-09-04T21:27:48Z,530,29433,66.4,0
2018-09-04T21:27:48Z,531,34773,66.55,0
2018-09-04T21:27:48Z,532,56601,66.575,0
2018-09-04T21:27:48Z,533,3717,66.95,0
2018-09-04T21:27:48Z,534,11903,67.625,0
2018-09-04T21:27:48Z,535,13195,67.175,0
2018-09-04T21:27:48Z,536,18458,67.55,0
2018-09-04T21:27:48Z,537,48955,67.85,0
2018-09-04T21:27:48Z,538,48994,150000,0
2018-09-04T21:27:48Z,539,53521,150000,0
2018-09-04T21:27:48Z,540,19203,116250,0
2018-09-04T21:27:48Z,541,47976,150000,0
2018-09-04T21:27:48Z,542,57893,150000,0
2018-09-04T21:27:48Z,543,4851,150000,0
2018-09-04T21:27:48Z,544,15637,150000,0
2018-09-04T21:27:48Z,545,28633,150000,0
2018-09-04T21:27:48Z,546,7859,150000,0
2018-09-04T21:27:48Z,547,24664,150000,0
2018-09-04T21:27:48Z,548,34688,150000,0
2018-09-04T21:27:48Z,549,36849,150000,0
2018-09-04T21:27:48Z,550,4643,150000,0
2018-09-04T21:27:48Z,551,5962,150000,0
2018-09-04T21:27:48Z,552,5983,150000,0
2018-09-04T21:27:48Z,553,6504,150000,0
2018-09-04T21:27:48Z,554,6619,150000,0
